id,title,overview,genres,keywords
785084,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,"[{'id': 18, 'name': 'Drama'}]","[{'id': 428, 'name': 'nurse'}, {'id': 440, 'name': 'missionary'}, {'id': 802, 'name': 'regret'}, {'id': 2347, 'name': 'idaho'}, {'id': 6782, 'name': 'addiction'}, {'id': 9872, 'name': 'grief'}, {'id': 9974, 'name': 'obesity'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10508, 'name': 'teacher'}, {'id': 11001, 'name': 'religion'}, {'id': 11436, 'name': 'redemption'}, {'id': 13095, 'name': 'death of lover'}, {'id': 15134, 'name': 'election'}, {'id': 15161, 'name': 'rebellious daughter'}, {'id': 33720, 'name': 'guilt'}, {'id': 34079, 'name': 'death'}, {'id': 158718, 'name': 'lgbt'}, {'id': 164181, 'name': 'sister-in-law'}, {'id': 172383, 'name': 'eating disorder'}, {'id': 179383, 'name': 'father daughter reunion'}, {'id': 181834, 'name': 'empathy'}, {'id': 188720, 'name': 'shame'}, {'id': 188730, 'name': 'english teacher'}, {'id': 216734, 'name': 'abandonment'}, {'id': 234041, 'name': 'one location'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 257783, 'name': '2010s'}, {'id': 276142, 'name': 'gay character'}, {'id': 286239, 'name': 'apartment'}, {'id': 303861, 'name': '2016'}, {'id': 304337, 'name': 'essay'}, {'id': 308600, 'name': 'food addiction'}, {'id': 310118, 'name': 'religious symbolism'}]"
384018,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 212, 'name': 'london, england'}, {'id': 1865, 'name': 'biological weapon'}, {'id': 3271, 'name': 'secret organization'}, {'id': 7629, 'name': 'family clan'}, {'id': 15285, 'name': 'spin off'}, {'id': 18187, 'name': 'family reunion'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 176776, 'name': 'samoa'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 222863, 'name': 'buddy movie'}, {'id': 240237, 'name': 'mother son relationship'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 240485, 'name': 'brother sister relationship'}]"
1121116,"Maggie Simpson in ""Rogue Not Quite One""","On their way to daycare, Homer loses track of Maggie who hops in Grogu’s hovering pram for a hyperspace-hopping adventure across the galaxy. Facing a squadron of Imperial TIE fighters, Maggie brings the battle to Springfield in this epic short celebrating all things Star Wars.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 269769, 'name': 'based on tv series'}]"
736790,Chupa,"While visiting family in Mexico, a lonely boy befriends a mythical creature hiding on his grandfather's ranch and embarks on the adventure of a lifetime.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 3754, 'name': 'legend'}, {'id': 9955, 'name': 'urban legend'}, {'id': 10683, 'name': 'coming of age'}, {'id': 208136, 'name': 'mexican legend'}, {'id': 254508, 'name': 'chupacabra'}]"
920125,White Men Can't Jump,"Seemingly opposite street hoopers, Jeremy, an injury prone former star, and Kamal, a has-been prodigy, team up to take one final shot at living out their dreams.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 6496, 'name': 'basketball'}]"
168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 830, 'name': 'car race'}, {'id': 3428, 'name': 'speed'}, {'id': 9666, 'name': 'street race'}, {'id': 9748, 'name': 'revenge'}, {'id': 40870, 'name': 'race'}, {'id': 205399, 'name': 'muscle car'}]"
283995,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9789, 'name': 'misfit'}, {'id': 9882, 'name': 'space'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 242, 'name': 'new york city'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 797, 'name': 'showdown'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1701, 'name': 'hero'}, {'id': 2343, 'name': 'magic'}, {'id': 3289, 'name': 'villain'}, {'id': 3851, 'name': 'dangerous'}, {'id': 7002, 'name': 'vigilante'}, {'id': 7939, 'name': 'portal'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 155030, 'name': 'superhero team'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 158456, 'name': 'masked vigilante'}, {'id': 169909, 'name': 'spider web'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 188178, 'name': 'teenage hero'}, {'id': 193946, 'name': 'fight for justice'}, {'id': 221309, 'name': 'multiverse'}, {'id': 265979, 'name': 'superhero teamup'}, {'id': 283844, 'name': 'returning hero'}, {'id': 285365, 'name': 'crossover'}, {'id': 285485, 'name': 'teamwork'}]"
700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth must fend off dinosaurs and reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1299, 'name': 'monster'}, {'id': 1423, 'name': 'asteroid'}, {'id': 1964, 'name': 'cave'}, {'id': 11100, 'name': 'giant monster'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 15140, 'name': 'quicksand'}, {'id': 160879, 'name': 'crash landing'}, {'id': 163252, 'name': 'alien race'}, {'id': 169725, 'name': 'sick child'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 193083, 'name': 'shipwrecked'}, {'id': 201947, 'name': 'prehistory'}, {'id': 239821, 'name': 'man vs nature'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 251829, 'name': 'alien spaceship'}]"
869626,Marcel the Shell with Shoes On,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. But when a documentary filmmaker discovers them amongst the clutter of his Airbnb, the short film he posts online brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 10121, 'name': 'stop motion'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 18035, 'name': 'family'}, {'id': 194258, 'name': 'shell'}, {'id': 197349, 'name': ""children's story""}, {'id': 208349, 'name': 'child'}, {'id': 254730, 'name': 'stop frame'}, {'id': 268132, 'name': 'based on short film'}]"
646389,Plane,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 3203, 'name': 'pilot'}, {'id': 3800, 'name': 'airplane'}, {'id': 6895, 'name': 'philippines'}, {'id': 170217, 'name': 'held hostage'}, {'id': 249530, 'name': 'plane crash'}]"
997776,"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Superman, Batman, Wonder Woman, Flash, Cyborg, Green Lantern and Vixen are transported to the strange world of Remnant and find themselves turned into teenagers. Meanwhile, Remnant heroes Ruby, Weiss, Blake and Yang must combine forces with the Justice League to uncover why their planet has been mysteriously altered before a superpowered Grimm destroys everything.","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 9717, 'name': 'based on comic'}, {'id': 299149, 'name': 'rwby'}]"
298618,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 1308, 'name': 'secret identity'}, {'id': 1701, 'name': 'hero'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10761, 'name': 'superhuman'}, {'id': 33637, 'name': 'super power'}, {'id': 228795, 'name': 'butterfly effect'}, {'id': 229266, 'name': 'dc extended universe (dceu)'}, {'id': 235578, 'name': 'superhuman abilities'}]"
324857,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 245157, 'name': 'alternate universe'}]"
980078,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 7942, 'name': 'imaginary friend'}, {'id': 9825, 'name': 'growing up'}, {'id': 12339, 'name': 'slasher'}, {'id': 230793, 'name': 'deranged slasher'}, {'id': 237771, 'name': 'childhood innocence'}, {'id': 279729, 'name': 'revenge slasher'}, {'id': 281237, 'name': 'independent film'}, {'id': 282174, 'name': 'winnie the pooh'}, {'id': 285961, 'name': 'low budget'}]"
458220,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.","[{'id': 18, 'name': 'Drama'}]","[{'id': 1013, 'name': 'homophobia'}, {'id': 1415, 'name': 'small town'}, {'id': 11336, 'name': 'young boy'}, {'id': 156121, 'name': 'ex-con'}, {'id': 167186, 'name': 'house trailer'}, {'id': 190830, 'name': 'bullied'}, {'id': 234280, 'name': 'irresponsible parent'}, {'id': 236626, 'name': 'adult child friendship'}, {'id': 238077, 'name': 'guardianship'}, {'id': 295694, 'name': 'drug addict'}]"
1070777,One Day as a Lion,"Jackie Powers will stop at nothing to prevent his son from following him into a life of crime. With his mob employer in pursuit, a chance encounter at a roadside diner charts a new path.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",[]
536554,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 310, 'name': 'artificial intelligence'}, {'id': 9707, 'name': 'evil doll'}, {'id': 12335, 'name': 'aunt niece relationship'}, {'id': 13014, 'name': 'orphan'}, {'id': 13063, 'name': 'car accident'}, {'id': 13140, 'name': 'niece'}, {'id': 14544, 'name': 'robot'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 33630, 'name': 'doll'}, {'id': 33646, 'name': 'information leak'}, {'id': 156175, 'name': 'dead dog'}, {'id': 163957, 'name': 'nosy neighbor'}, {'id': 164162, 'name': 'hit by a car'}, {'id': 168490, 'name': 'dead parents'}, {'id': 183239, 'name': 'attacked by a dog'}, {'id': 212661, 'name': 'creepy doll'}, {'id': 240764, 'name': 'possessed doll'}]"
385128,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]","[{'id': 3428, 'name': 'speed'}, {'id': 9663, 'name': 'sequel'}, {'id': 10235, 'name': 'family relationships'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 238783, 'name': 'fast car'}, {'id': 243959, 'name': 'brother brother relationship'}]"
455476,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 13141, 'name': 'based on manga'}, {'id': 285442, 'name': 'live action anime'}]"
985939,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights","[{'id': 53, 'name': 'Thriller'}]","[{'id': 209439, 'name': 'sport climbing'}]"
337339,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 242, 'name': 'new york city'}, {'id': 339, 'name': 'submarine'}, {'id': 9663, 'name': 'sequel'}, {'id': 9666, 'name': 'street race'}, {'id': 10085, 'name': 'betrayal'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 18023, 'name': 'criminal mastermind'}, {'id': 155755, 'name': 'mysterious woman'}]"
1033219,Attack on Titan,"As viable water is depleted on Earth, a mission is sent to Saturn's moon Titan to retrieve sustainable H2O reserves from its alien inhabitants. But just as the humans acquire the precious resource, they are attacked by Titan rebels, who don't trust that the Earthlings will leave in peace.","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 4165, 'name': 'saturn'}, {'id': 161176, 'name': 'space opera'}]"
675353,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 9663, 'name': 'sequel'}, {'id': 41645, 'name': 'based on video game'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 208927, 'name': 'hedgehog'}, {'id': 209220, 'name': 'live action and animation'}]"
1111140,Two Sinners and a Mule,"Kicked out of a small Western town for sinful behavior, free-spirited Alice and Nora set out for Virginia City to pursue their dream of opening a restaurant. Out on the prairie, they come across an injured bounty hunter named Elden. Hoping to share in the reward, they nurse Elden back to health and help him stalk his prey, Grimes. But as Nora and Alice both develop feelings for Elden, no one notices that Grimes is now on their tail, and the hunters become the hunted…","[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",[]
